id,birthdate,bsn,iban,name,postcode,house_number,has_subscription,has_insurance,renting,bike_id,revenue,satisfaction
8727,1984-10-11,472930588,UURE9859737831,Kim Ariens,9017ME,37,False,False,False,,0.0,9.0
8728,1998-05-05,598346107,YGWZ6606697473,Sarah van Rheineck,8930BV,48,False,False,False,,0.0,9.0
8729,1975-09-18,612047933,OIIG2151552340,Anna Dijkman,7929 RI,1,False,False,False,,0.0,9.0
8730,1956-01-05,613542988,XRBS2049366553,Amélie Arens,5442 DR,804,False,False,False,,0.0,9.0
8731,1964-06-01,903526815,LIWC0521721256,Duuk van Baalen,7205OH,225,False,False,False,,0.0,9.0
8732,1957-12-31,921376509,KNFL4021010062,Julius Aarts,6618PB,712,False,False,False,,0.0,9.0
8733,1984-11-28,806954176,CCYS1511096251,Ivy van den Nuwenhuysen-Wright,1847YQ,98,False,False,False,,0.0,9.0
8734,2000-01-17,175096430,ZDRM8883195884,Isabella Dachgeldt,6735 SN,6,False,False,False,,0.0,9.0
8735,1977-06-16,245873193,REBF4973677708,Dana van Hostaden-Eijkelboom,6883 CU,8,False,False,False,,0.0,9.0
8736,2005-11-15,015238945,CHBD5186865022,Fenne Ghoerle-Riem,6611 UN,399,False,False,False,,0.0,9.0
8737,1975-03-15,732891541,YEZV8542060522,Simon van Este,7360OE,63,False,False,False,,0.0,9.0
8738,1965-05-16,136542803,TLZP3828997372,Milan van Ghoerle,8460MV,43,False,False,False,,0.0,9.0
8739,1983-10-14,835976245,TNAN2374078311,Jamie van Northeim-Peters,8720 BN,8,False,False,False,,0.0,9.0
8740,1991-12-26,907361481,ZGDO4176367577,Yassin Schwartsbach,5059OD,72,False,False,False,,0.0,9.0
8741,1972-05-21,173806946,LTUP8667443169,Wout Bouwhuisen,3408 FN,106,False,False,False,,0.0,9.0
8742,1975-05-07,694231587,FFCZ3821071183,Fem Jonkman,9182OF,70,False,False,False,,0.0,9.0
8743,1977-01-29,235179048,EDLN4563147124,Maaike Walsteijn,2658 BV,53,False,False,False,,0.0,9.0
8744,1966-12-30,269015735,IUDX3002433605,Jill van Hostaden,2274SH,075,False,False,False,,0.0,9.0
8745,1993-08-10,036487259,QENQ9915019609,Lizz van Doorn,5517KA,525,False,False,False,,0.0,9.0
8746,2001-07-15,648057124,SGSG9343158422,Julie Carnotte,6096 JK,540,False,False,False,,0.0,9.0
8747,1960-03-10,392570841,EKCN0681023334,Sofia Kosten,3390 ES,6,False,False,False,,0.0,9.0
8748,1973-05-12,341928707,PBXP2492603776,Ashley van Emmelen-Goyaerts van Waderle,2358 ZS,05,False,False,False,,0.0,9.0
8749,1981-09-14,029638148,EAPY0175851183,Adam van Bovenen,4970 MM,91,False,False,False,,0.0,9.0
8750,1962-01-30,073642198,XFRU5581221996,Olaf Jerusalem,3179 YK,3,False,False,False,,0.0,9.0
8751,1997-08-19,736549018,XWQX3377384744,Timo Hellevoort,3218JR,0,False,False,False,,0.0,9.0
8752,1989-10-26,658042312,XQRY3817728836,Jelte Wright-Wijland,9878 SW,129,False,False,False,,0.0,9.0
8753,1961-03-13,321940659,QKYN7219918452,Tijs Gemen-Prinsen,1258IJ,5,False,False,False,,0.0,9.0
8754,1995-05-12,917638426,DCXX8633988152,Lily Stettyn,2252 YF,60,False,False,False,,0.0,9.0
8755,2004-09-25,072538946,ZGAQ5206045739,Stan van de Berg,4261HH,71,False,False,False,,0.0,9.0
8756,1965-07-04,639254810,LFJO2582679904,Yara Hazenveld-van Breugel,9571 NK,3,False,False,False,,0.0,9.0
8757,2001-06-12,724608357,QEXX8346297373,Zakaria Hoeks-van Rheineck,1502GT,0,False,False,False,,0.0,9.0
8758,1980-03-14,019457625,DAML5571172236,Melle van Bentheim,7943FG,36,False,False,False,,0.0,9.0
8759,1972-12-07,067314521,PHRA0306243169,Zoey Keijser,1855 WW,0,False,False,False,,0.0,9.0
8760,1964-03-16,365407215,LRMK5427761166,Aya van den Eerenbeemt,8356TH,3,False,False,False,,0.0,9.0
8761,1988-07-12,128756433,NLUR9515703203,Aylin Peters,3746 TX,1,False,False,False,,0.0,9.0
8762,1996-04-25,482379017,LXES8485234409,Alexander Broekhoven,5137 IT,8,False,False,False,,0.0,9.0
8763,1961-02-15,809256149,CUFR3018554421,"Sami West-Francië, van",6903 QZ,90,False,False,False,,0.0,9.0
8764,1996-04-14,692530411,RXTF8732604740,Linn Goudriaan,6373 PE,386,False,False,False,,0.0,9.0
8765,1979-11-20,653841024,TRYB0402458389,Bryan Steenbakkers,8904MH,15,False,False,False,,0.0,9.0
8766,1999-01-27,510892735,CGRZ7988931973,Hidde Doornhem,4858 VA,526,False,False,False,,0.0,9.0
8767,1968-05-08,862405191,BCMA8737090558,Loek Meijer,7761 NV,2,False,False,False,,0.0,9.0
8768,1994-12-23,890365714,LDTQ1795547376,Emily de Kok-de Bruijn,8256TP,5,False,False,False,,0.0,9.0
8769,2002-03-30,293071688,CONZ2118028374,Tim le Gallen,9321TF,904,False,False,False,,0.0,9.0
8770,1989-10-15,345781090,RQMG2620289502,Elisabeth van Duyvenvoorde-Verschuere,3802 WX,6,False,False,False,,0.0,9.0
8771,1993-06-18,721306949,DZFZ7767577025,Lukas Bosman,5125 XR,98,False,False,False,,0.0,9.0
8772,1956-12-11,613058975,QMVF3996726082,Levi Potters-Weylant,7014DS,39,False,False,False,,0.0,9.0
8773,1972-06-11,087216450,IKOQ1382746490,Anouk Wagenvoort,1060KA,22,False,False,False,,0.0,9.0
8774,1972-01-06,190246571,CQLM6493642174,Eline Thomas-Sanders,2779OZ,8,False,False,False,,0.0,9.0
8775,1984-05-30,087359649,GAWN2511129138,Emir Stinis-van den Hoek,1579 YA,49,False,False,False,,0.0,9.0
8776,1966-06-06,562409385,ALRP1447002033,Adriana de Nijs,7547HM,297,False,False,False,,0.0,9.0
8777,1982-10-18,137052698,IHEY2739237099,Amelia de Wit,5163LK,63,False,False,False,,0.0,9.0
8778,1970-08-17,528106491,FMKC6875493203,Sem Eckhardt-van Bovenen,8959IK,27,False,False,False,,0.0,9.0
8779,2000-05-02,042196851,LRVG9246697454,Catharina Bosman,4310 DK,56,False,False,False,,0.0,9.0
8780,1962-09-14,247019562,UUQG3442675958,Pepijn Draaisma,3805XL,3,False,False,False,,0.0,9.0
8781,1967-04-12,367019826,FKOT4050383989,Sam van Goerle,8385ZF,094,False,False,False,,0.0,9.0
8782,1960-10-12,830491727,CUBN5816526858,Kick Ramaker,9745 RS,900,False,False,False,,0.0,9.0
8783,1962-05-26,579132067,PUEF9083668501,Carlijn van Maasgouw-Ellis,6722 KJ,66,False,False,False,,0.0,9.0
8784,1991-02-10,963740829,GPMB7385735323,Ian Berends,2995YJ,3,False,False,False,,0.0,9.0
8785,1994-12-09,789352060,NJOX2883138510,Louise van der Smeede,1821 LZ,236,False,False,False,,0.0,9.0
8786,2004-05-12,536429789,ZVQE6322710771,Aron van Straaten,1506SQ,885,False,False,False,,0.0,9.0
8787,1975-09-05,680372416,QNJP2612297365,Indy Lether,2251 TA,0,False,False,False,,0.0,9.0
8788,2001-10-28,026185945,WUMC3313616638,Luke Overdijk-van Gent,3366LS,415,False,False,False,,0.0,9.0
8789,2001-06-24,749832502,KURR8692849626,Danique van de Pol,9503 FE,7,False,False,False,,0.0,9.0
8790,1967-08-24,125049389,FHSI7329678926,Juliette van den Pol-van de Veen,7540 UH,8,False,False,False,,0.0,9.0
8791,1991-10-13,405378695,PVJN2919820904,Rayan van der Smeede,5294PU,684,False,False,False,,0.0,9.0
8792,1969-10-18,570492610,AHVL9857429686,Evy Wildschut-Kleibrink,2187IA,44,False,False,False,,0.0,9.0
8793,1995-06-24,350746813,MEMQ1745414135,Daphne van der Laarse-van der Zijl,8092PO,324,False,False,False,,0.0,9.0
8794,1962-01-20,594182761,JERA0673276770,Milo Koster,2343 GF,02,False,False,False,,0.0,9.0
8795,1986-01-07,548620131,LFXV4927464175,Faye Wilcken-Voortman,4091 UE,986,False,False,False,,0.0,9.0
8796,1963-03-25,859107346,IXZU1520214779,Jelle Carnotte-van der Flaas,4513 EU,034,False,False,False,,0.0,9.0
8797,1983-12-25,261835907,FRLT9976351359,Kevin Bosman-Broeckx,5003WS,82,False,False,False,,0.0,9.0
8798,2001-05-05,056948736,AMCY3704687240,Vajèn van der Sloot,1406ZL,952,False,False,False,,0.0,9.0
8799,1972-11-25,328674102,UJJH1887307766,Dana Berendse,4342 SZ,7,False,False,False,,0.0,9.0
8800,2004-02-12,824935019,YIFO6447613020,Maxim Le Grand,8447NU,9,False,False,False,,0.0,9.0
8801,1997-03-17,541063820,WDTK4594723430,Pim Hexspoor,8856 AQ,36,False,False,False,,0.0,9.0
8802,2006-09-18,294785309,GDKI7955602840,Teun Krabbe-Wolfsdr,2465KN,9,False,False,False,,0.0,9.0
8803,1980-11-19,947086328,IPAE1942464831,Elizabeth van den Bergh,9949 KX,8,False,False,False,,0.0,9.0
8804,1998-08-16,762034580,UUKE3872703614,Bilal Beernink,4143CF,17,False,False,False,,0.0,9.0
8805,1996-06-13,390152869,QVQE3180956133,Owen van Embden,6745DD,20,False,False,False,,0.0,9.0
8806,1986-11-04,528967435,YSVM9267699868,Ties Mangel,5574 DY,465,False,False,False,,0.0,9.0
8807,1983-10-30,012953672,LGHL4909404832,Max Boddaugh,4575QX,0,False,False,False,,0.0,9.0
8808,1960-06-13,716394522,XJNA7205174503,Dean Knoers-de Backer,8671WG,9,False,False,False,,0.0,9.0
8809,1975-10-05,178235490,KPZC5766660061,Ceylin van de Ven,7941DG,9,False,False,False,,0.0,9.0
8810,1987-08-14,386149276,WBEU7538010213,Isabelle Verhaar,5185QS,358,False,False,False,,0.0,9.0
8811,1981-01-14,514802765,NNBM6422211548,Hendrik van Engelen,7747 YA,5,False,False,False,,0.0,9.0
8812,1959-05-10,725068917,ZKMZ0480991368,Fedde Jansse,7818MX,45,False,False,False,,0.0,9.0
8813,1990-11-01,146329089,IJMS0438367028,Evy Smits,8556 AX,8,False,False,False,,0.0,9.0
8814,1970-01-23,957236402,HERA6918299354,Jamie Scherms,5924 HK,172,False,False,False,,0.0,9.0
8815,1981-01-24,923486513,JWAZ3880280580,Olivier Jonker,1256 PR,8,False,False,False,,0.0,9.0
8816,1978-05-29,045327683,NOTW5997979799,Maartje Nollee,2919 OW,810,False,False,False,,0.0,9.0
8817,1974-10-18,247631085,PNYU5016348071,Nadia Saxo,3016VO,0,False,False,False,,0.0,9.0
8818,1978-06-03,508247962,IYQR2766562219,Jort van Berkel-Heribert van Laon,3269AJ,22,False,False,False,,0.0,9.0
8819,1958-11-19,906572411,SEBN6631379289,Arie van de Darnau-Boer,6573JJ,415,False,False,False,,0.0,9.0
8820,1973-05-10,463271592,LCOR2940514632,Ali Schrik-van Nes,8969 SU,39,False,False,False,,0.0,9.0
8821,1973-10-19,371509841,REVD2020033452,Bo van Berkel-Verkade,1872VX,0,False,False,False,,0.0,9.0
8822,1963-12-23,613742503,VRND8568822969,Aaron Wigman-van der Klijn,4969 HI,46,False,False,False,,0.0,9.0
8823,2001-07-02,068542197,UFQO6814757444,Benjamin Françoise-Verboom,5661 KF,45,False,False,False,,0.0,9.0
8824,1969-12-31,105347681,URVH4087276727,Luna Doyle-van der Smeede,2886FU,810,False,False,False,,0.0,9.0
8825,1956-06-16,159042835,YLYW3474305702,Nienke van der Spaendonck,9100YN,978,False,False,False,,0.0,9.0
8826,1972-08-22,456013787,NTHZ5488943026,Pien van der Mast,1402 JK,550,False,False,False,,0.0,9.0
8827,1965-04-18,761403851,ZGJR1529395063,Justin van der Smeede,8916 GU,51,False,False,False,,0.0,9.0
8828,1958-06-04,405782639,QEYF7600403840,Jules Adelaar-van den Oever,1760DT,78,False,False,False,,0.0,9.0
8829,2005-08-10,430857214,JEXK7301566866,Juliette van der Meulen-Vaessen,5665RZ,258,False,False,False,,0.0,9.0
8830,1990-07-23,673852192,MYSV2249482638,Adriana de Pauw,7806VF,3,False,False,False,,0.0,9.0
8831,1977-03-29,892745101,GSWI3144800323,Sophie Kleijse,6974 YX,744,False,False,False,,0.0,9.0
8832,1966-03-23,204813657,GSAW3196452601,Noëlle van Veen-Heijmen,6174EV,267,False,False,False,,0.0,9.0
8833,1963-10-09,783659106,XLYL6841209856,Jaylinn Muijs,8970 CC,783,False,False,False,,0.0,9.0
8834,1976-09-12,961520346,ZDOK7563751827,Daniël van der Heiden,4659BN,64,False,False,False,,0.0,9.0
8835,2002-02-18,947058138,KRPH4376554486,Kyara Wipstrik,2460 WH,95,False,False,False,,0.0,9.0
8836,2007-03-09,073861297,BIHN5227412709,Puck van Loon-Zaal,6559CM,6,False,False,False,,0.0,9.0
8837,2000-03-30,016597485,XOVN3953066742,Jet Postma,9611FS,608,False,False,False,,0.0,9.0
8838,2005-09-29,759302613,PMFW4177759745,Elena Hexspoor,9042SZ,5,False,False,False,,0.0,9.0
8839,1998-09-29,461327089,IQVC1594214044,Jade Huijzing-Bellemans,4800MU,40,False,False,False,,0.0,9.0
8840,2006-11-29,230471584,CUOQ0632180550,Vince van Veen,2485 GL,22,False,False,False,,0.0,9.0
8841,2007-05-02,958416308,UZRR2448023649,Ruben Kok,9101 UJ,317,False,False,False,,0.0,9.0
8842,1975-02-05,825139405,NWLU3324488096,Niek Steenbakkers,3799 LZ,68,False,False,False,,0.0,9.0
8843,1966-11-20,986351726,MPHM0921737638,Silke Ferran-Gerrits,2261 RN,0,False,False,False,,0.0,9.0
8844,1964-12-25,291475309,FWEE0809593183,Julie Ridder,5040 JW,7,False,False,False,,0.0,9.0
8845,1966-07-08,308526946,OOTR4448787131,Jelle Goyaerts van Waderle,6874JH,0,False,False,False,,0.0,9.0
8846,2007-09-18,478902530,GZDU6644870692,Ayoub Kerkhof,9480 NY,4,False,False,False,,0.0,9.0
8847,1962-11-24,589102679,ESNX9697060067,Carlijn van Drenthe,3191 BX,2,False,False,False,,0.0,9.0
8848,1968-04-28,869375015,ZOAQ1002904879,Mirte van Doorn,8407 FD,5,False,False,False,,0.0,9.0
8849,1997-08-01,517368493,DLGJ1421887546,Lars Hondeveld,4845VU,998,False,False,False,,0.0,9.0
8850,2005-07-15,845379604,MHWC9914574179,Jill Dachgelder-Boddaugh,7991UE,22,False,False,False,,0.0,9.0
8851,2004-12-02,952074862,TNFN4100024870,Vera van Lucel,5324 XL,1,False,False,False,,0.0,9.0
8852,1983-10-23,386075141,MNHJ8133950797,Bente van Vermandois-de Jong,1162 HU,417,False,False,False,,0.0,9.0
8853,1984-05-17,159486737,UHYU2405104752,Max Jacquot,2246AG,2,False,False,False,,0.0,9.0
8854,1977-11-23,594170321,YNUW2330848118,Dewi Jansen,6104 MS,446,False,False,False,,0.0,9.0
8855,1975-08-06,804517691,NNRN7778647946,Pippa Sitters,5698 DE,887,False,False,False,,0.0,9.0
8856,1986-11-22,671239454,ZNKI3110418426,Sebastiaan van der Veen,1677 JM,208,False,False,False,,0.0,9.0
8857,1986-03-24,023986748,FQSB7929811338,Wout van Kasteelen,4602GW,051,False,False,False,,0.0,9.0
8858,1979-01-08,532907863,NMAP6764803227,Ties Olthof,1599 WT,9,False,False,False,,0.0,9.0
8859,1971-06-20,205793186,URLU0532369294,Guusje van Oudewater-Schakelaar,6454 SM,278,False,False,False,,0.0,9.0
8860,2003-10-16,824903560,TEXU8091995866,Luuk Peters,4000XV,51,False,False,False,,0.0,9.0
8861,1996-02-26,280376492,BXAW1534417640,Wouter Jekel-Steenbeek,1205 YP,52,False,False,False,,0.0,9.0
8862,1957-04-12,064732812,WYKX8952192055,Sanne van Haspengouw Hesbaye,3583FU,487,False,False,False,,0.0,9.0
8863,1995-05-02,604379250,NVRM2078510778,Jonathan Mahieu,8940 WI,339,False,False,False,,0.0,9.0
8864,1980-03-18,357208912,YLOT9183676612,Alex van der Hoeven,7361 WN,477,False,False,False,,0.0,9.0
8865,1982-01-23,694013572,ODVY2404543444,Olaf van de Darnau,6208KT,84,False,False,False,,0.0,9.0
8866,1997-06-28,164280790,NNWI2894872917,Suus van Dommelen,2766 TF,373,False,False,False,,0.0,9.0
8867,1982-03-27,218605377,QFEU9308093970,Jari van Mispelen,3435 BV,199,False,False,False,,0.0,9.0
8868,1969-08-11,309756121,TNIX5765169931,Jolijn Lankle-Coret,1387 KU,672,False,False,False,,0.0,9.0
8869,1971-03-20,179054260,ZAHD1921431097,Elena van den Velden,2996JE,999,False,False,False,,0.0,9.0
8870,1961-06-18,285173601,HFYL3232983519,Fem Lonen,1094 GE,5,False,False,False,,0.0,9.0
8871,1973-04-12,167540294,CETN6857806254,Tijs Berends,8421 NV,21,False,False,False,,0.0,9.0
8872,1973-06-30,918630277,DIVZ0135987440,Zoë Hoekstra,2061MR,4,False,False,False,,0.0,9.0
8873,1967-10-09,032965473,BVUY3320952369,Anne Scheffers,3276 MF,911,False,False,False,,0.0,9.0
8874,1958-08-10,253016484,ZKZR3947120421,Fiene Olykan,4019 AB,30,False,False,False,,0.0,9.0
8875,2003-07-18,462190389,XSHP0607340139,Lieke Govarts,6105 CZ,22,False,False,False,,0.0,9.0
8876,1963-05-22,432657010,GGYB3098051327,Senna die Bont,2644 PU,46,False,False,False,,0.0,9.0
8877,1981-11-02,847056211,RCXJ6053055632,Ibrahim van Salm-Knoers,2762YQ,31,False,False,False,,0.0,9.0
8878,1983-02-13,270893143,YTBP7555575980,Faye de Groot,4546MI,59,False,False,False,,0.0,9.0
8879,2007-05-21,437192507,JNXP4011272137,Loes Haring,4173 XV,199,False,False,False,,0.0,9.0
8880,1998-10-29,056143722,VQPX4744367882,Jasmijn Breugelensis,6185 FZ,68,False,False,False,,0.0,9.0
8881,1993-04-30,036278919,OLOO6821466169,Aaron van Mook,8223BK,84,False,False,False,,0.0,9.0
8882,1960-11-02,310297862,WTCE4260943836,Dana Bekbergen,8135 JW,43,False,False,False,,0.0,9.0
8883,1970-04-26,027384913,RVBM3970744267,Evy Pons,5351 MZ,0,False,False,False,,0.0,9.0
8884,2007-10-21,641983700,LXZH9189510817,Cato Hendriks,5767 SD,70,False,False,False,,0.0,9.0
8885,1959-05-06,965247016,AARQ6920138059,Jet Moenen,6628II,63,False,False,False,,0.0,9.0
8886,1999-08-30,972510382,PUSW2647945215,Loïs van der Brink-Jeggij,4141 AV,64,False,False,False,,0.0,9.0
8887,1996-12-22,160582933,RXYY8442341616,Olaf Wensen,7542 HH,44,False,False,False,,0.0,9.0
8888,1990-08-31,537690426,MVKS5475294168,Thom van Northeim,6924IX,82,False,False,False,,0.0,9.0
8889,2004-10-17,796285305,QQEU3830085031,Joshua Erhout,8394KV,71,False,False,False,,0.0,9.0
8890,1965-02-24,981206438,YLPI5516436859,Justin Vos,7077OD,63,False,False,False,,0.0,9.0
8891,1986-11-19,427981505,LPKR8449028884,Isabel Prins,9193 IT,41,False,False,False,,0.0,9.0
8892,1962-01-03,025387194,URLN6061667711,Aimée Verbeek,3330 IM,280,False,False,False,,0.0,9.0
8893,1994-08-01,983204718,IQWC9974965584,Ravi van Roijen,7430 PY,59,False,False,False,,0.0,9.0
8894,1968-09-11,107395460,SAFR3742793247,Jet Jansdr,4701 YI,1,False,False,False,,0.0,9.0
8895,2006-04-05,647903829,NKTE3700063499,Daphne Oemencs,9451IQ,77,False,False,False,,0.0,9.0
8896,1980-05-05,605372482,DUKB3559971618,Raf Maas-van 't Wel,7432 DX,074,False,False,False,,0.0,9.0
8897,1983-11-23,641308590,EVSC5488028054,Alicia Tins,9266SE,79,False,False,False,,0.0,9.0
8898,1965-01-03,173250841,THYJ1181198406,Mees Willemsen,7566VE,0,False,False,False,,0.0,9.0
8899,1995-05-29,028531498,VNXR9845098576,Elias van den Bosch,7195UI,1,False,False,False,,0.0,9.0
8900,1995-07-30,067428356,OTHK6548695427,Stijn Schatteleijn,9969 LR,557,False,False,False,,0.0,9.0
8901,1969-01-27,518326093,PFDB7199084506,Nina Stuivenberg-Borman,5499VA,0,False,False,False,,0.0,9.0
8902,1969-08-13,145308923,AWZZ5027470399,Indy Mathieu,9609 IX,66,False,False,False,,0.0,9.0
8903,1961-01-16,321750494,IJAS9151739839,Lise van Breukeleveen,2085 QE,6,False,False,False,,0.0,9.0
8904,1958-09-30,129506837,MQSF8203636263,Zoey Blees,2429 RH,79,False,False,False,,0.0,9.0
8905,1997-07-25,517096286,JJWL7407821183,Renske Kramer,5612HF,6,False,False,False,,0.0,9.0
8906,1978-04-16,539604720,AYJE1112951714,Yusuf van Loon,8115 KH,3,False,False,False,,0.0,9.0
8907,1966-07-31,326984574,ZXSG6790490219,Ise David,6838 ON,3,False,False,False,,0.0,9.0
8908,1962-01-02,894307629,WJVT2215633076,Alicia Verheuvel,3758 FI,7,False,False,False,,0.0,9.0
8909,2003-10-26,156048231,HCWU6580646958,Kai Palman,2066GQ,8,False,False,False,,0.0,9.0
8910,1961-12-11,128946350,UYCO2186283360,Justin van Gorp,4199 EP,4,False,False,False,,0.0,9.0
8911,1978-12-23,862534070,GHFP5163170066,Guusje Keltenie-de Lange,3485EM,9,False,False,False,,0.0,9.0
8912,1969-07-25,382705415,LBDP2213280959,Yassin Lensen,8154SC,6,False,False,False,,0.0,9.0
8913,1999-05-12,928034513,NZZA7304431384,Megan van Vermandois,5736PQ,6,False,False,False,,0.0,9.0
8914,1992-10-06,950264179,TVRD6214322492,Sanne Neuzerling-van 't Wel,1793 NJ,835,False,False,False,,0.0,9.0
8915,1964-08-13,169285042,BQUD1939388581,Faye Wildschut-van Goerle,6643MN,791,False,False,False,,0.0,9.0
8916,1973-07-07,931504727,CASO8403785009,Roan Scharroo-Hofman,1374 IK,21,False,False,False,,0.0,9.0
8917,1998-02-05,364127892,QTIX7972783955,Rick van het Heerenveen,8978 FD,9,False,False,False,,0.0,9.0
8918,1968-04-20,269187455,XNAK7404210624,Collin van Ginneke,4635BX,094,False,False,False,,0.0,9.0
8919,2000-10-30,314065799,IAGN0092280963,Phileine Mathurin-Verbeek,3715IC,50,False,False,False,,0.0,9.0
8920,1972-11-24,195328607,QDVV2809577328,Noah Geerts,8828ZP,17,False,False,False,,0.0,9.0
8921,1976-02-24,984257366,GMMX9134660891,Giovanni van Rheineck-van Dagsburg,8438RD,2,False,False,False,,0.0,9.0
8922,1998-08-23,153948760,GPZL9551513313,Seth Bastiaanse,8810 TB,825,False,False,False,,0.0,9.0
8923,1959-10-16,749380160,VPUR3084130567,Floortje Sanders-Smit,4104HY,70,False,False,False,,0.0,9.0
8924,1975-01-24,168074230,IYLN0601291577,Mees Scharroo,1776 NI,3,False,False,False,,0.0,9.0
8925,2004-04-30,904872154,IIAG2702328525,Loïs de Roo,1001ER,116,False,False,False,,0.0,9.0
8926,2005-08-30,495123080,ALYZ6640331897,Beau Tammerijn,7839NB,0,False,False,False,,0.0,9.0
8927,1966-11-13,823095642,QUDN2734436891,Valentijn Coenen,5545OE,9,False,False,False,,0.0,9.0
8928,1965-05-01,253764014,DYGL1953886262,Vera Kronenberg,4423EV,91,False,False,False,,0.0,9.0
8929,1979-10-17,547690824,TENB0592369847,Lena van Dongen,4524 GH,14,False,False,False,,0.0,9.0
8930,2004-08-05,520168392,LFPH0321618999,Aron van Venrooy,2842UG,360,False,False,False,,0.0,9.0
8931,1978-05-28,204357160,NLBD6182670159,Amy van den Nieuwenhuijsen-Boogaerts,8013RI,417,False,False,False,,0.0,9.0
8932,1987-11-17,526048736,VAJG5282639865,Silke Haengreve-Frerichs,9514PP,5,False,False,False,,0.0,9.0
8933,1995-10-25,835790411,CALW5237122639,Seth van Beek-Beijring,4831 VK,3,False,False,False,,0.0,9.0
8934,1994-09-20,856940720,JOEF6379115520,Tobias van Engeland,5292RM,1,False,False,False,,0.0,9.0
8935,1975-05-13,602781498,QASO3557895589,Lara Schelvis-Boeser,2619LP,797,False,False,False,,0.0,9.0
8936,1972-01-22,064957317,SPSE3540547597,Hailey van den Assem,2069 RA,250,False,False,False,,0.0,9.0
8937,1961-02-12,936245074,MQWE2607964541,Cornelia Nijman,1291 VO,2,False,False,False,,0.0,9.0
8938,1989-09-11,156308277,PWGK8304960799,Hamza Walsteijn,2985 AD,47,False,False,False,,0.0,9.0
8939,1969-03-11,394278513,KNFM8740948251,Sienna van Metz-Hulskes,3769 OS,78,False,False,False,,0.0,9.0
8940,2002-11-02,481362502,TMJS1686117821,Marit Vink-de Hoogh,3631 HE,00,False,False,False,,0.0,9.0
8941,1992-09-14,635214787,MYBR5113166890,Bram Zwijsen,7705 TJ,55,False,False,False,,0.0,9.0
8942,1989-11-04,512709841,YWPT2427991304,Amina Vermeulen-van den Wittenboer,8206KH,27,False,False,False,,0.0,9.0
